OrientationProbe_azimuth_MEAN,OrientationProbe_pitch_MEAN,OrientationProbe_roll_MEAN
28.546219959183674,77.14102612244895,1.3183985244897958
29.38934216981132,179.99152830188675,1.3144009962264152
29.4222333125,-179.99799124999996,1.33802221875
29.61068636956522,-23.476068478260952,1.2974586260869565
29.14867827027027,179.99596027027027,1.2904318864864863
29.33294089583333,-179.97777354166664,1.3023627
28.594922183673468,-150.6070114285714,1.3135586020408163
29.829449557692307,-179.97382519230771,1.3316893326923076
29.40706608,-179.977552,1.338295952
30.023443306122452,-179.97950551020404,1.3446362183673468
28.783850142857148,-179.95484089285713,1.3410638357142857
29.024735999999997,-179.91036761904758,1.3648278142857142
28.61523052,-179.94527539999999,1.3767122459999999
29.02838522,-179.95873380000003,1.370392364
28.750984535714288,-179.95094142857144,1.3499677357142856
29.83190383928572,-179.92268821428573,1.3870995982142855
29.56906535185185,-179.8868788888889,1.4489093185185185
29.54267065909091,-179.92948045454548,1.358022275
29.551444089285717,-179.9589625,1.3478128160714289
29.85555468,-179.94999919999998,1.367315296
30.038113877551023,-179.95232551020408,1.367404163265306
30.31852394,-179.9656884,1.367106498
29.92583695833333,-179.967848125,1.3552789854166667
29.577937375,-179.98493458333337,1.3645117041666666
29.99481194117647,10.585299411764703,1.3556694117647061
29.184565763636364,-179.98384199999998,1.3592394509090908
29.70065544897959,18.365666326530587,1.3281974448979592
30.64735128,-179.987637,1.322838462
29.538304666666665,-179.97253877192986,1.3404143175438596
29.377709416666665,-179.97806041666664,1.3434911916666668
29.589463943396225,-179.98108566037737,1.3366565905660377
29.44031756,-179.9755624,1.326584132
29.97383621428572,-64.28364928571425,1.3186725607142855
29.69494354347826,179.99257347826085,1.33037865
29.55128078,-179.98405359999998,1.3390809
30.2930926875,-179.97568625,1.34133745
29.868272106382975,-111.06252872340427,1.3197694957446808
29.757385489795922,-179.99058775510204,1.3125078551020408
30.101990372093024,104.64861162790694,1.334834781395349
29.93693498076923,179.99499403846153,1.294475540384615
30.83448955319149,179.99390106382975,1.3412590106382978
29.715326611111113,179.993425,1.3384973
28.749614893617018,49.78923382978724,1.317536470212766
28.46775179591837,-179.98786204081634,1.311711908163265
28.93371036734694,-47.75373653061224,1.322868832653061
29.043259489795922,-25.713414285714283,1.3223711959183673
29.4587013125,-179.98178208333337,1.32453940625
29.94252057142857,-121.21821163265305,1.3218699530612243
29.21503766666667,-179.96686481481478,1.343434012962963
29.664442894736844,-179.88802052631576,1.4113246403508772
29.934408137254906,-179.91406666666668,1.391283894117647
29.70802164,-179.9681196,1.352217316
29.865256185185185,-179.96031277777774,1.3574563925925929
29.117714333333332,-179.94905854166663,1.35806684375
29.86317745098039,-179.97838588235294,1.3241236117647062
30.35477176,-179.9828794,1.33402875
29.035656203703702,-179.96620574074075,1.3218761629629627
29.616130842105264,179.9929305263158,1.3140177280701757
29.80766,-179.9719293617021,1.346777789361702
275.0590892,-12.14947468,-13.06971943
263.9307102,-15.87729364,-15.39474608
161.82012333333333,85.13055389583333,-4.460127491666666
230.52924010555557,113.06172792592592,15.110328074074076
159.5139713269231,154.05980730769232,73.965225
279.7025834,-20.149838736000003,-52.91430508
43.46133660416667,152.57762625,56.61849325
160.0510006382979,139.6591095744681,75.46948327659575
54.63129833333333,92.48933020833331,-2.5768232208333326
336.94309810810813,-70.31142135135136,-0.1438372324324308
303.884260754717,79.66560735849056,-10.134493113207547
300.65055142857136,77.1204483877551,-6.7055937142857145
289.73766509433966,80.97755890566037,-5.360278605660377
304.52579104166665,83.61891210416667,-4.490845710416666
287.3746196226415,80.52716283018867,-6.027010345283018
13.171839981132074,-10.556945811320755,-8.522603735849058
291.2637354901961,104.95367560784314,11.611766274509804
301.4421996363636,80.57648127272728,0.9748089274545452
343.3061085416667,85.2669941875,2.3220081520833333
270.50394375,97.4456198125,2.39772021875
304.20264625,77.781725625,0.464439986875
290.6342488679245,86.58003801886794,2.3376420132075477
294.0521421568628,78.93027658823529,-1.8108659705882355
306.23637490566034,92.55554388679244,-1.0741883202830185
94.55433431372549,90.91156525490196,-2.5207447960784304
113.81486291666668,78.43862,-4.84594469375
212.1561255357143,100.44999803571429,-3.0816091696428574
316.68345,-20.70955542857143,-36.406898546938784
284.81367470588236,-19.69996937254902,-47.47287809803922
280.71925714285715,-20.8650913877551,-47.73762926530613
283.39706588235293,-19.993666215686275,-47.441262725490205
351.38759500000003,159.77683981481482,47.203050111111104
357.05002301886793,159.58279320754716,48.53071105660378
285.05490980392165,-19.387839529411767,-46.60260168627451
284.9792379591836,-19.478741142857142,-46.52325491836735
95.76203551428571,6.528576262857142,-8.597628114285714
275.71989425531916,-179.71140893617024,1.0194533538297872
273.8383952631579,-179.74396649122806,0.9624693178947368
274.596305,-179.794695,0.9217702703703704
275.3651633333333,-179.80694259259258,0.8895467111111109
100.292012,7.522273514,27.71092352
275.31434404255316,-179.8603782978723,0.8657200210638297
276.18792807692313,-179.8527269230769,0.8429777307692308
274.7471376363636,-179.84806363636363,0.7973910185454546
275.71262755102043,-179.80048714285718,0.8908127912244899
275.6637523636364,-88.3471421818182,1.5042960254545454
275.9268194827586,-179.9537918965517,0.8110385093103448
89.54506467567568,2.784947408108108,0.2334312135135135
273.58897352941176,-179.84596235294117,0.8797463923529412
273.9540648,-179.8525988,0.9167552766
270.57748300000003,-179.7913468,0.9154441546
275.28281583333336,-179.835664375,0.8738641989583333
274.36293563636366,-179.84425909090908,0.8824415312727273
275.12868944444443,-179.85954703703706,0.8659489111111112
274.30235466666664,-179.879894,0.8575346502222222
274.0935030188679,-179.8486624528302,0.8784550090566038
274.8618556521739,-178.37484195652175,0.4488260302173913
274.4970284,-179.81923319999999,0.9124227551999999
275.1119727272727,-179.8670454545455,0.8736052441818182
274.77300660000003,-179.8735154,0.9109345728
274.84550163265305,179.70499714285714,0.8816737193877551
274.42306629629627,-179.83172444444443,0.876910317037037
273.89542081632646,-179.86349734693874,0.8258353955102041
275.2783043636364,-179.8248501818182,0.8421073840000001
274.7777094642857,-179.8278457142857,0.8555005882142857
275.04443833333335,-179.877766875,0.8766486360416667
275.25657346153844,-179.8536044230769,0.8492998590384615
275.8586155319149,-179.86302978723404,0.8172218908510638
272.6984345283019,-179.86116396226413,0.820987093018868
274.4892868,-179.86392780000003,0.8442812504
274.959303125,-179.8867375,0.79740250125
274.68055723404257,-179.91803723404254,0.8323134065957447
275.2664725,-179.854741875,0.8616506825
273.7991726,-179.8748996,0.8524927602
273.035519787234,-179.8813025531915,0.8764782904255319
274.5809558823529,-179.88732294117645,0.7987880282352942
273.87647875,-179.886790625,0.897628694375
274.5869588,-179.8827796,0.8153389802
275.1324455357143,-179.87488196428575,0.8755225496428571
275.4184114583333,-179.94616479166663,0.839488138125
260.4931724528302,173.2718237735849,4.936473879245283
90.38571125,1.830541966666667,6.6308287791666665
274.28748425531916,-179.84937787234043,0.8529074555319149
274.014062244898,-179.90434306122452,0.8690038695918367
274.5834203636364,-179.87173327272728,0.8868525890909091
248.45233863636363,-179.73771000000002,1.0065516159090908
248.07449442307689,-179.8425944230769,0.9166933319230768
249.32784666666663,-179.87361833333333,0.9156638266666668
248.99475549019607,-179.89276647058827,0.8497243703921569
249.86928819999997,-179.873578,0.811076685
248.9460304,-179.89915359999998,0.8219861140000001
246.77074857142856,-179.91545607142857,0.84679965375
248.625415,-179.84333295454545,0.9330407595454544
246.6118981632653,-178.96282755102038,-2.167337057142857
115.42378661224491,0.6585900130612246,-0.7539458595918367
248.85168647058828,-179.91790470588234,0.8369735952941176
249.23895021276599,-179.94154936170213,0.8332088846808511
249.72314142857144,-179.94116,0.8562141181632653
248.5805538,-179.8553542,0.9022897364
249.97290941176468,-179.89750411764706,0.8436912882352942
248.95161481481483,-179.9260025925926,0.8120192346296297
249.392105,-179.878329375,0.87604530875
249.29898140000003,-179.89668480000003,0.8056002286
108.0114840612245,-7.014355283673469,-9.536304102040816
249.9096811764706,-179.93754529411763,0.8327978166666666
248.866105625,-179.93495291666667,0.82048681875
251.38672416666665,178.10170125,4.147601814583333
249.28398862745098,-179.88957784313723,0.8624737805882353
247.00466510638302,-179.90320276595745,0.8351445982978724
247.97552680851064,-179.8980263829787,0.8761327182978723
249.2392274074074,-179.90947481481479,0.8706273194444445
249.00456749999998,-179.907803125,0.8470434725
249.44102058823532,-179.78499470588238,1.236796011764706
248.88052924528301,-179.89329150943396,0.8511600311320755
249.10579,-179.87736951219512,0.8793785370731707
248.69007392857142,-179.9272207142857,0.8856575832142857
248.766477,-179.9237584,0.8571544954000001
245.280898,-179.8853224,0.8525239012000001
348.8709082352941,-2.513861431372549,50.50710337254902
259.85937489361703,-179.6556265957447,1.8706284361702128
264.58493877192984,-179.69982929824562,1.8545369298245613
264.6100019607843,-179.7031711764706,1.820392143137255
274.8827740909091,-176.33612272727277,9.710226227272726
282.53563037037037,-178.87824537037037,1.2033721425925925
72.38707489795918,-3.2564336959183677,-0.006250304467346975
281.3819532692308,-178.83977423076922,1.2825193115384614
77.61785400000001,0.2037077840363637,1.6613838163636363
282.7474810909091,-178.93647545454544,1.2141165072727274
185.80848666666665,176.86398822222222,5.453146348888889
185.37038180000002,176.87534680000002,5.46033036
184.85723415094338,176.80326433962261,5.429557383018868
184.39172634615383,176.8145530769231,5.46812160576923
185.51136100000002,176.8246882,5.472501796
184.62596886792454,176.77828547169813,5.431534598113208
184.7467056603774,176.82216113207545,5.440722101886792
185.3305670833333,176.826904375,5.472040510416668
184.92679919999998,176.846114,5.452350087999999
186.01991865384616,176.8758225,5.544417292307693
185.8498559259259,176.88613370370368,5.491611937037038
186.1392952083333,176.89472541666663,5.508434247916666
185.07063288461538,176.8071101923077,5.3962999576923085
184.1336045238095,176.7765761904762,5.390255254761906
185.3527446,176.81742739999999,5.388100092
183.87903125,176.824226875,5.43864161875
184.769674375,176.825775625,5.45816866875
158.93874390243903,-2.323050497560976,-11.933842402439025
185.05680477272728,176.85745022727272,5.482282204545455
184.3232058823529,176.78151215686276,5.415285
185.4323831914893,176.75594808510638,5.395120868085106
185.36948897959184,176.83399142857144,5.460694495918367
185.6745576,176.8484956,5.44489764
185.3016533333333,176.82306955555558,5.413064691111112
186.2926157692308,176.8199430769231,5.445926751923077
132.3782104255319,176.86555617021276,-1.2543929659574469
131.15908326086958,176.82788760869565,-1.2991887456521738
130.25046529411765,176.83226764705884,-1.3347851117647058
131.28782734693877,176.79644714285718,-1.2883705
130.315732,176.7959014,-1.339954596
130.11859425925925,176.8269242592593,-1.3355583296296296
130.24022333333335,176.80591228070176,-1.3182694701754385
130.90488320754716,176.75330094339625,-1.2980286811320756
130.8613126923077,176.7831305769231,-1.4038211365384616
132.3042470588235,176.7398719607843,-1.3040843470588237
130.57363659090908,176.7748725,-1.2608799136363635
130.7911626923077,176.79272673076923,-1.273217925
130.97376680851065,176.78029297872342,-1.2769099021276595
130.6532952727273,176.77645545454547,-1.2607465763636363
131.915154375,176.78708875,-1.2842276416666667
131.8925525,176.78244583333333,-1.249067258333333
130.73218509433963,176.75697886792454,-1.2544605018867925
132.105064,176.79272825,-1.23582415
130.37045529411765,176.8001080392157,-1.2584281137254902
130.80238529411764,176.7995180392157,-1.250369343137255
117.14029188679243,177.3062679245283,-0.05448134416981132
116.86940126666669,177.281267,-0.0239038406
111.91044053333331,176.96598066666667,0.1978042356
78.90551403846153,-19.75334803846154,-7.7227040057692316
157.68373066666666,-17.003810166666668,-6.7158845282051285
230.41306765957447,80.42895027659574,-7.811550894680852
239.91285263125,74.64249520833333,-14.388102479166667
85.232421825,-15.56888840625,-7.05759390625
215.3206310625,85.46470779166667,-6.2667142625
255.57908478260867,138.9533847826087,65.81482963043479
129.00739746938777,126.12301146938776,37.06076467346938
246.01171625,114.97887142857141,11.334100178571427
190.02495711875,122.63103245833334,30.605177875
114.72440511363637,129.45663804545455,67.30101484090909
181.03841145833331,92.22666460416669,-1.4239467972916666
97.47505802857144,93.23350840816326,-3.0694112857142857
204.61987872916663,85.906775,-8.387402083333333
283.86849129787237,76.46233936170212,-10.696028531914894
298.05660702127665,102.48080838297872,-0.5576533212553194
187.20926934782608,-3.65330175,56.8934635
9.884884822916668,-173.79898770833333,47.46422997916667
260.8396818,-176.051757,50.60757378
84.64236392156862,29.673210274509806,-9.848397264705882
150.85641166666667,-175.22678104166667,49.26852158333333
274.31232340425527,-173.84241425531914,47.791969042553184
182.400526875,-173.71743041666667,47.48046247916667
262.15341891304354,-173.61689260869565,47.38400002173913
208.702911875,-174.3188,48.4488114375
208.80986000000001,-173.9613214893617,47.683074127659566
289.66595653061216,-174.4203506122449,47.590118387755105
300.37453725490195,-173.5013598039216,46.683096509803924
83.47522582608696,-173.95360391304348,46.91933576086957
274.6099044680851,-173.4594534042553,46.806851382978714
212.92309210526315,-172.19379859649123,48.31847410526316
10.025138121276596,-171.63319148936168,46.65092642553192
284.78914510638305,-171.91969468085102,46.666009148936176
239.79604357142856,-172.43036714285714,47.846221464285705
335.35246470833334,-172.04005020833333,46.73386604166666
244.87277244897962,-170.88687673469386,47.616316387755106
310.29869219512193,-172.06496341463418,48.78575951219512
61.88118213043478,-170.68525217391306,47.95117715217391
158.96088886956522,-170.5575006521739,47.20344439130434
124.90320407142859,-171.75953035714286,47.26498953571429
290.860416875,-171.143661875,47.97725425
200.63495695652173,-171.91218760869563,47.81520519565218
73.53535307692306,-40.97055673076923,-1.5616033161538465
117.36031745833333,3.3435718875,1.6604249708333334
117.73986997916668,3.3363309583333334,1.7609398083333334
106.7116780181818,2.05768032,2.6558510981818184
113.62314764444444,0.9606945822222224,-0.5728735028888888
355.1915357446808,1.2125982234042554,-0.2095211070212766
298.78966173076924,2.518677536538461,-0.801084265
25.215645906249996,1.19405575625,-0.18566848770833333
243.38340142553196,1.2348139,-0.17230921382978726
188.9261006122449,1.2220163020408163,-0.1919826073469388
242.32574065217392,1.2034009021739132,-0.19006672891304344
239.22411729166663,1.2591338229166666,-0.142577502625
246.1916637254902,-1.1028007078431372,0.3703840878431373
237.6171239583333,-1.3880472354166666,-0.4947804366666666
126.99444261702128,-1.460167629787234,-0.5395853757446809
121.9976118,-4.039950054,-2.153566042
248.25448612765962,-1.4256029382978723,-0.5053664744680851
189.81981402222226,-1.4511133999999999,-0.4377315662222222
180.57291,-1.4260570760869564,-0.5062965639130435
106.85922514893619,-1.455327840425532,-0.4758270493617021
331.7611845652174,-1.4927907804347826,-0.4703202032608696
32.78365911538461,-0.9315293634615384,1.0197159634615385
44.12423023404256,-1.4592305744680851,-0.5355069123404256
342.75603729166664,-1.48219871875,-0.53831638375
342.8783895918367,0.5450841753061223,-3.770188746938776
342.3366589130435,-5.127683284782608,0.8599234036956522
266.16148825,-1.4654875270833334,-0.527516889375
326.2230105454545,-1.9420398272727275,3.544947749090909
328.6749682978724,-1.420403370212766,-0.4023556974468085
331.75111680851063,-1.4195573148936171,-0.4886042372340426
30.907922265306123,-5.3121593061224495,0.056407582345714274
39.31533597826088,-3.673293884782608,-0.2342768839130435
325.6935365957446,-1.4256413936170214,-0.3968022570212766
344.6910989795918,-1.4145844632653062,-0.4596085679591837
324.54464,-1.4671279155555557,-0.4748357291111111
342.3748,-1.497497683333333,-0.4836226772222222
298.43341577777784,-1.4860970955555557,-0.4748951122222223
285.4493129148936,-1.4497867617021276,-0.4478105304255319
303.64399039999995,-4.830224766000001,11.30861894
285.084981787234,-8.317131468085108,0.6324035434042552
224.60113916666663,0.16912673104166667,-1.4244379833333334
331.1546339583333,0.12614591114583334,-1.369214625
107.4293580625,0.18075417625,-1.436330377083333
218.25994851063828,0.16930701425531913,-1.4344330617021277
351.5694022,25.0558164,32.58063968
325.42221177777776,0.07054024631111111,-1.3430879311111108
186.17170347826087,0.10092233982608696,-1.356078945652174
132.71688740000002,-18.36567312,-26.362010660000006
183.73369680851062,0.09597346270212766,-1.334311314893617
131.3990250212766,0.09627582023404256,-1.2518298170212765
130.71655339285715,-22.278192464285716,-8.684270535714285
251.0135133191489,-3.5582703692765962,-1.6310257936170212
250.60050541304352,0.03935326752173913,-1.3250195304347827
251.11930347916663,0.16052448047916668,-1.3557903416666666
250.64003110416667,0.04230623327083333,-1.333282925
62.271034148936174,0.04411158444680851,-1.3313789978723405
175.76183121951217,0.054005907048780485,-1.3453594853658537
138.6893070212766,0.04217855878723404,-1.3893426595744682
173.06085314255319,0.07301081140425532,-1.2818751553191492
291.5233275111111,0.039303715,-1.25902252
143.99339755102042,0.02295118855510204,-1.3321977734693875
165.99523106382978,0.03174353795744681,-1.3474199787234042
162.75730346938775,0.0717493651632653,-1.3148912591836734
263.5946136956522,-3.073786078260869,-1.5017397239130434
53.68248853061224,-3.0775148918367345,-1.6645612224489796
44.952150382978715,-2.9298641085106385,-1.7434082510638298
254.53859630612243,-3.1470461183673466,-1.7582681530612243
270.67593561363634,-3.1786260477272728,-1.709402065909091
137.37799018518518,-3.1905259722222223,-1.7019357296296296
167.24445583333338,-3.1901352979166666,-1.69966645625
43.06745395918367,-3.196855285714286,-1.714487793877551
170.8040125,-3.2590390175,-1.6858448675
259.79049075,-3.14046491875,-1.75293514375
48.00169415217391,-3.0845664652173914,-1.8291019239130435
148.78369574468084,-3.187283659574468,-1.6984613489361702
165.262678,-3.2396946177777783,-1.7268090422222222
83.15988538636364,-3.1892641977272733,-1.798397893181818
206.2290074468085,-3.149660455319149,-1.7510338531914893
158.4211295510204,-3.0784019020408167,-1.8594022448979592
54.10170089583333,-3.243239875,-1.8305578458333331
108.8134864375,-3.150606766666667,-1.706870433333333
113.42885784313722,-3.125953464705882,-1.8157182274509804
341.3473324489796,-3.125998675510204,-1.7606822959183674
198.10721668085102,-3.170381842553192,-1.7550283063829788
114.49237989285713,-1.4875713446428571,-1.3395609839285714
329.4203552083333,-2.404991483333333,-1.7756487229166666
264.52991677659577,-1.5818889255319148,-3.6782866744680853
257.4675232916667,-1.619294708333333,-3.666416825
274.4670693939394,-1.6955605515151515,-3.624632421212121
264.1997075115217,-1.7018473130434784,-3.614883613043478
252.2753643886957,-1.655295854347826,-3.556908552173913
256.8866418319149,-1.6183000468085107,-3.590024040425532
260.3460595208333,-1.6520841104166666,-3.552649825
263.7789545857143,-1.6468628897959183,-3.5796015857142858
249.98992519738098,-1.711031080952381,-3.5962520785714287
288.7253708510638,-1.5528866872340426,-3.6329321085106385
273.7849502083333,-1.6845534166666667,-3.60720393125
257.75679174978717,-1.6822189829787233,-3.56842230212766
269.6760325,-1.801517582692308,-3.6006353115384617
256.8842712787234,-1.672232559574468,-3.5625338382978717
275.977457755102,-1.6641596775510203,-3.5863784959183675
269.4051041304348,-1.8188482956521737,-3.672705926086957
248.43164864444444,-1.5791710733333333,-3.2674540266666665
243.50615627083332,-1.53334656875,-3.256201079166667
244.28476516666663,-1.5407064729166666,-3.2510994458333333
15.956297391304345,-1.6066990847826088,-3.2595074630434784
244.85287680851062,-1.5985063106382982,-3.2728368851063836
242.3555483829787,-1.5871303999999997,-3.2068870234042555
247.41527927659573,-1.5419675531914894,-3.151319155319149
29.659584979166667,-1.5777301333333331,-3.2425608145833333
24.238187127659568,-1.5503729914893618,-3.1925717829787232
26.030724622222227,-1.5959967377777775,-3.084871128888889
243.74362272916667,-1.5747220666666666,-3.090183639583333
243.21405480851064,-1.5896620085106383,-3.0959954957446807
24.380093457446808,-1.6395461127659574,-3.1767810234042555
247.44588633333333,-1.5427517222222222,-3.095534948888889
250.51266675,-1.5738238166666667,-3.16380149375
18.713205197916672,-1.615358654166667,-3.19421101875
242.4566597282609,-1.5244343739130437,-3.0974072760869564
239.13849182608692,-1.613503352173913,-3.2066456304347826
24.51907323958333,-1.57879624375,-3.1921492875
245.73748808510638,-1.6048569829787234,-3.1686997765957448
238.84547182608696,-1.6358429456521741,-3.1295417717391305
29.30305353061225,-1.5253305102040815,-3.1360599632653066
234.0124497608696,-1.6062647260869565,-3.1372419
240.81606493617022,-1.5730363574468085,-3.141274429787234
30.961239479166668,-1.603447152083333,-3.1656554916666666
241.41623957446808,-1.6181336765957446,-3.1180241723404256
246.1318428292683,-1.6003959487804875,-3.1140114804878047
240.4349171304348,-1.6288701804347827,-3.155746119565217
241.91626004347825,-1.6501901130434782,-3.158245313043478
238.50409,-1.5892888510204082,-3.0877796591836737
238.31970470833332,-1.65259898125,-3.110846404166667
249.11927422916668,-1.5722566020833333,-3.11741129375
244.1095442608696,-1.5828281913043478,-3.1297675434782612
242.85485047916663,-1.6346672520833334,-3.186470475
244.43909370212762,-1.6144416085106383,-3.1371740361702125
28.149589361702127,-1.527621314893617,-3.214584906382979
23.84867867021277,-1.597746359574468,-3.1599991978723403
26.42353767708333,-1.6156397958333333,-3.171762108333333
18.760402,-1.6237866673913044,-3.174395154347826
23.95086547727273,-1.6187235772727273,-3.1872965568181817
16.890316510416667,-1.655230625,-3.122429610416667
22.55364295833333,-1.567227075,-3.1513639791666668
54.027680245283,-1.5476648396226416,-3.1189118415094335
19.058028072916667,-1.57250964375,-3.15083538125
28.748641588888887,-1.6026075822222219,-3.1388715777777776
13.5619951875,-1.6508081541666666,-3.0498958916666665
244.43051165217392,-1.5982902804347827,-3.142792602173913
27.63595223958333,-1.6021264895833334,-3.2000652583333333
26.265537851063836,-1.6362056234042552,-3.1999583340425533
238.68512016666668,-1.5898532479166667,-3.1949164770833334
31.616963375,-1.5780794825,-3.0880469175
32.29992433333333,-1.6216489,-3.1292567916666667
242.50547695555562,-1.5983719711111108,-3.1627247577777777
244.9805728125,-1.58397015,-3.07866764375
245.4477376521739,-1.6260695369565217,-3.1398722260869567
21.5499695,-1.6164896,-3.1394216630434784
247.62710235416665,-1.5818914895833334,-3.18555249375
253.01853208333333,-1.5734950291666667,-3.14133015625
31.34101460869565,-1.621543343478261,-3.151158297826087
238.84727093617025,-1.6282658234042553,-3.166820180851064
246.3256245531915,-1.589503229787234,-3.0922902042553186
21.943699234042555,-1.674906963829787,-3.1449743893617015
252.62421453061225,-1.644863687755102,-3.180958775510204
246.6349109787234,-1.600226359574468,-3.1637518234042554
302.6108593877551,1.1790457448979592,-2.162448520408163
275.59670276595745,1.1050825914893616,-3.1767757829787238
273.662566122449,0.994482598367347,-3.2075814632653064
271.5172249056604,0.8862800479245283,-3.581674213207547
273.36478521739133,1.1969500630434782,-3.088880547826087
275.80943872340424,1.1071617906382978,-3.0195164936170213
269.2323168,1.049580716,-3.049553206
355.7818344680851,1.3948311000000002,-2.826838738297873
354.5923344680851,1.3360117170212766,-2.8970311617021283
355.5437189583333,1.3696032625,-2.888628335416666
272.338991875,-84.25010154166667,-0.16098067053541668
232.88158608695653,1.4612012456521741,-3.119558202173913
337.394321875,1.6527906270833332,-3.6779252541666665
295.6404933333333,1.6258541479166666,-3.600814579166667
339.4482704166667,1.58416209375,-3.600542416666667
339.7564982978723,1.5633506553191492,-3.6366714531914894
293.62629854166664,1.5316606729166666,-3.567951497916667
339.5418016666667,1.5708145770833333,-3.6207616541666665
340.686305,1.5766999291666666,-3.494052002083333
298.2936974468085,1.5851778765957447,-3.5157086936170217
337.2327228260869,1.610324765217391,-3.5133594804347825
338.5728478260869,1.5828390934782608,-3.535044747826087
295.7130593617021,1.587147614893617,-3.496942955319149
339.2176978723404,1.5521241148936171,-3.5346852042553185
342.11748531914895,1.5902548531914893,-3.5426176255319146
294.57237723404256,1.5750480914893616,-3.482167270212766
340.9596642553191,1.5498021382978724,-3.467713734042553
343.35935574468084,1.5037690319148935,-3.533234474468085
293.3332904081633,1.608979963265306,-3.511851985714286
345.21387782608696,1.5686003826086956,-3.483373289130435
347.6957731914894,1.6050995170212763,-3.467346842553192
285.77314565217387,1.5343714913043478,-3.441644934782609
349.06181625,1.5813770416666666,-3.4817917416666666
345.74001021276604,1.5961396723404255,-3.4422302127659576
291.6969440425532,1.5259964638297872,-3.421784391489361
342.442665625,1.57339819375,-3.459107641666667
343.2525058333333,1.4906316270833333,-3.534173377083333
294.0768976595745,1.5014382957446808,-3.458596165957447
340.43032043478263,1.5283145804347826,-3.509252128260869
347.7259947619048,1.6050492428571428,-3.373009166666667
289.1905472340425,1.6273917361702128,-3.4210611872340424
344.5414239130435,1.5346930869565218,-3.4362641000000003
345.70392541666666,1.5305755625,-3.4357366166666665
287.6943626666667,1.5151798311111107,-3.4876025222222222
345.9350363043478,1.5158191369565217,-3.4057749826086963
348.15260088888886,1.4763393999999999,-3.4599784555555555
290.03014382978716,1.5414046638297871,-3.460411121276596
345.3714359574468,1.56153115106383,-3.4717799361702126
345.4983491304348,1.4632922478260868,-3.4421911282608697
287.5469636170213,1.5633020340425532,-3.4667477234042554
346.63425750000005,1.540705241666667,-3.47100226875
346.8791117391304,1.598788897826087,-3.371165591304348
290.25762148936167,1.5516637255319152,-3.4807544553191487
345.282629047619,1.4778618857142858,-3.3981031380952382
348.5804641304348,1.5417893391304347,-3.4597098847826087
290.2122488888889,1.4667579222222222,-3.4491386822222223
346.00895957446807,1.5678730489361703,-3.421326142553192
344.3876887234042,1.5330914340425532,-3.436651555319149
294.5169452173913,1.5399552130434782,-3.3280644999999995
342.98469804347826,1.4935286804347827,-3.4717303999999998
340.21111108695646,1.5508212630434783,-3.3876930456521737
294.5687033333333,1.5930758547619048,-3.3598818428571433
341.7287035416667,1.5234831229166668,-3.312740558333333
344.69200625,1.5368879125,-3.4162697375
293.42626234042547,1.4407487212765957,-3.4503231744680853
343.98535,1.5139284413043481,-3.382290006521739
346.4193225,1.525648375,-3.3597577770833333
289.44274479166666,1.5250976916666668,-3.393172283333333
347.42049090909086,1.491131765909091,-3.4548353363636366
346.19325306122454,1.4936526224489797,-3.4537274632653063
290.9748991304348,1.465777202173913,-3.4008828934782613
340.6007315217392,1.4564456347826087,-3.455241336956522
340.09992276595744,1.4931601361702127,-3.455741855319149
293.2764447727273,1.5293661886363636,-3.4223897590909087
344.0337225,1.5149627375,-3.38925979375
341.58252456521734,1.4404749913043478,-3.4517419695652167
295.7079526086957,1.544702456521739,-3.395386569565217
338.8099175,1.4580608,-3.3517926075
339.0721286956522,1.554965995652174,-3.3961966717391303
295.2829663043478,1.5051301130434782,-3.3906788173913043
339.9694426666667,1.52924352,-3.478683331111111
339.4917527083333,1.5883922,-3.42346410625
295.5983014893617,1.595365229787234,-3.3681768680851065
339.29530021276594,1.5168644361702128,-3.4757432
344.3104065217392,1.556944452173913,-3.4181344760869563
294.80148934782613,1.522619502173913,-3.440893558695652
342.5930065217392,1.5105763326086956,-3.4301965326086963
342.15370375,1.59474855625,-3.32542238125
297.55315333333334,1.5021587041666666,-3.4048549291666665
342.18804553191484,1.5461950042553192,-3.4213470510638304
345.70178782608696,1.5833788934782609,-3.3562996434782613
287.6894214893618,1.511972006382979,-3.4989841978723404
349.04613895833336,1.4802802333333334,-3.3930825916666665
350.57514914893613,1.5548604914893618,-3.4103059851063837
286.1618417021277,1.5538778234042554,-3.4468407489361703
351.95576466666665,1.5239643844444444,-3.43923472
350.88334723404256,1.5185786127659575,-3.3806211808510636
287.66104804347833,1.5427307565217392,-3.4811989000000003
288.752978125,1.5094129791666666,-3.45488816875
290.12610020833336,1.530055352083333,-3.451750183333333
287.24936659574473,1.5380166340425532,-3.3997359510638296
288.0164422916667,1.5287797958333331,-3.4083022125
346.77628693877546,1.6192461387755102,-3.4282316448979597
343.9599947826087,1.5433666608695653,-3.4021223195652173
342.32529574468083,1.519968785106383,-3.482135034042553
344.53242711111125,1.5351687844444444,-3.4788145955555554
346.59741319148935,1.485674070212766,-3.429321425531915
346.8181241304348,1.5183589934782609,-3.474728160869565
347.89858744680845,1.588003670212766,-3.3960362680851066
344.4759248936171,1.5194874361702126,-3.4677436042553187
345.94910568181814,1.5095714181818185,-3.393566463636364
344.35578382978724,1.552431185106383,-3.4622234510638297
341.5856587234042,1.5550868063829788,-3.4111803361702124
